Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation
Argentina,Cassava,1998,100000,17.52,62397.0,591
Argentina,Maize,1998,60780,17.23,62397.0,591
Argentina,Maize,1998,60780,17.52,62397.0,591
Argentina,Potatoes,1998,293744,17.23,62397.0,591
Argentina,Potatoes,1998,293744,17.52,62397.0,591
Argentina,"Rice, paddy",1998,47762,17.23,62397.0,591
Argentina,"Rice, paddy",1998,47762,17.52,62397.0,591
Argentina,Sorghum,1998,48105,17.23,62397.0,591
Argentina,Sorghum,1998,48105,17.52,62397.0,591
Argentina,Soybeans,1998,26937,17.23,62397.0,591
Argentina,Soybeans,1998,26937,17.52,62397.0,591
Argentina,Sweet potatoes,1998,175055,17.23,62397.0,591
Argentina,Sweet potatoes,1998,175055,17.52,62397.0,591
Argentina,Wheat,1998,26088,17.23,62397.0,591
Argentina,Wheat,1998,26088,17.52,62397.0,591
Argentina,Cassava,1999,100000,17.15,62831.39,591
Argentina,Cassava,1999,100000,17.71,62831.39,591
Argentina,Maize,1999,53702,17.15,62831.39,591
Argentina,Maize,1999,53702,17.71,62831.39,591
Argentina,Potatoes,1999,238938,17.15,62831.39,591
Argentina,Potatoes,1999,238938,17.71,62831.39,591
Argentina,"Rice, paddy",1999,57337,17.15,62831.39,591
Argentina,"Rice, paddy",1999,57337,17.71,62831.39,591
Argentina,Sorghum,1999,43845,17.15,62831.39,591
Argentina,Sorghum,1999,43845,17.71,62831.39,591
Argentina,Soybeans,1999,24450,17.15,62831.39,591
Argentina,Soybeans,1999,24450,17.71,62831.39,591
Argentina,Sweet potatoes,1999,143991,17.15,62831.39,591
Argentina,Sweet potatoes,1999,143991,17.71,62831.39,591
Argentina,Wheat,1999,23028,17.15,62831.39,591
Argentina,Wheat,1999,23028,17.71,62831.39,591
Argentina,Cassava,2000,100000,16.98,63265.78,591
Argentina,Cassava,2000,100000,17.66,63265.78,591
Argentina,Maize,2000,54329,16.98,63265.78,591
Argentina,Maize,2000,54329,17.66,63265.78,591
Argentina,Potatoes,2000,277566,16.98,63265.78,591
Argentina,Potatoes,2000,277566,17.66,63265.78,591
Argentina,"Rice, paddy",2000,47798,16.98,63265.78,591
Argentina,"Rice, paddy",2000,47798,17.66,63265.78,591
Argentina,Sorghum,2000,46477,16.98,63265.78,591
Argentina,Sorghum,2000,46477,17.66,63265.78,591
Argentina,Soybeans,2000,23312,16.98,63265.78,591
Argentina,Soybeans,2000,23312,17.66,63265.78,591
Argentina,Sweet potatoes,2000,151462,16.98,63265.78,591
Argentina,Sweet potatoes,2000,151462,17.66,63265.78,591
Argentina,Wheat,2000,24873,16.98,63265.78,591
Argentina,Wheat,2000,24873,17.66,63265.78,591
Argentina,Cassava,2001,100000,17.71,63700.17,591
Argentina,Cassava,2001,100000,18.42,63700.17,591
Argentina,Maize,2001,54553,17.71,63700.17,591
Argentina,Maize,2001,54553,18.42,63700.17,591
Argentina,Potatoes,2001,283768,17.71,63700.17,591
Argentina,Potatoes,2001,283768,18.42,63700.17,591
Argentina,"Rice, paddy",2001,57495,17.71,63700.17,591
Argentina,"Rice, paddy",2001,57495,18.42,63700.17,591
Argentina,Sorghum,2001,47429,17.71,63700.17,591
Argentina,Sorghum,2001,47429,18.42,63700.17,591
Argentina,Soybeans,2001,25846,17.71,63700.17,591
Argentina,Soybeans,2001,25846,18.42,63700.17,591
Argentina,Sweet potatoes,2001,155212,17.71,63700.17,591
Argentina,Sweet potatoes,2001,155212,18.42,63700.17,591
Argentina,Wheat,2001,24934,17.71,63700.17,591
Argentina,Wheat,2001,24934,18.42,63700.17,591
Argentina,Cassava,2002,100000,17.58,64134.56,591
Argentina,Cassava,2002,100000,18.07,64134.56,591
Argentina,Maize,2002,60791,17.58,64134.56,591
Argentina,Maize,2002,60791,18.07,64134.56,591
Argentina,Potatoes,2002,251347,17.58,64134.56,591
Argentina,Potatoes,2002,251347,18.07,64134.56,591
Argentina,"Rice, paddy",2002,57197,17.58,64134.56,591
Argentina,"Rice, paddy",2002,57197,18.07,64134.56,591
Argentina,Sorghum,2002,52691,17.58,64134.56,591
Argentina,Sorghum,2002,52691,18.07,64134.56,591
Argentina,Soybeans,2002,26304,17.58,64134.56,591
Argentina,Soybeans,2002,26304,18.07,64134.56,591
Argentina,Sweet potatoes,2002,155890,17.58,64134.56,591
Argentina,Sweet potatoes,2002,155890,18.07,64134.56,591
Argentina,Wheat,2002,22398,17.58,64134.56,591
Argentina,Wheat,2002,22398,18.07,64134.56,591
Argentina,Cassava,2004,100000,17.67,65003.34,591
Argentina,Cassava,2004,100000,18.11,65003.34,591
Argentina,Maize,2004,63931,17.67,65003.34,591
Argentina,Maize,2004,63931,18.11,65003.34,591
Argentina,Potatoes,2004,288717,17.67,65003.34,591
Argentina,Potatoes,2004,288717,18.11,65003.34,591
Argentina,"Rice, paddy",2004,62661,17.67,65003.34,591
Argentina,"Rice, paddy",2004,62661,18.11,65003.34,591
Argentina,Sorghum,2004,45531,17.67,65003.34,591
Argentina,Sorghum,2004,45531,18.11,65003.34,591
Argentina,Soybeans,2004,22075,17.67,65003.34,591
Argentina,Soybeans,2004,22075,18.11,65003.34,591
Argentina,Sweet potatoes,2004,154867,17.67,65003.34,591
Argentina,Sweet potatoes,2004,154867,18.11,65003.34,591
Argentina,Wheat,2004,25441,17.67,65003.34,591
Argentina,Wheat,2004,25441,18.11,65003.34,591
Argentina,Cassava,2005,100000,17.32,65437.73,591
Argentina,Cassava,2005,100000,17.83,65437.73,591
Argentina,Maize,2005,73587,17.32,65437.73,591
Argentina,Maize,2005,73587,17.83,65437.73,591
Argentina,Potatoes,2005,283917,17.32,65437.73,591
Argentina,Potatoes,2005,283917,17.83,65437.73,591
Argentina,"Rice, paddy",2005,60165,17.32,65437.73,591
Argentina,"Rice, paddy",2005,60165,17.83,65437.73,591
Argentina,Sorghum,2005,51872,17.32,65437.73,591
Argentina,Sorghum,2005,51872,17.83,65437.73,591
Argentina,Soybeans,2005,27287,17.32,65437.73,591
Argentina,Soybeans,2005,27287,17.83,65437.73,591
Argentina,Sweet potatoes,2005,154472,17.32,65437.73,591
Argentina,Sweet potatoes,2005,154472,17.83,65437.73,591
Argentina,Wheat,2005,26356,17.32,65437.73,591
Argentina,Wheat,2005,26356,17.83,65437.73,591
Argentina,Cassava,2006,100000,18.1,65872.12,591
Argentina,Cassava,2006,100000,18.35,65872.12,591
Argentina,Maize,2006,59030,18.1,65872.12,591
Argentina,Maize,2006,59030,18.35,65872.12,591
Argentina,Potatoes,2006,285828,18.1,65872.12,591
Argentina,Potatoes,2006,285828,18.35,65872.12,591
Argentina,"Rice, paddy",2006,70610,18.1,65872.12,591
Argentina,"Rice, paddy",2006,70610,18.35,65872.12,591
Argentina,Sorghum,2006,46778,18.1,65872.12,591
Argentina,Sorghum,2006,46778,18.35,65872.12,591
Argentina,Soybeans,2006,26793,18.1,65872.12,591
Argentina,Soybeans,2006,26793,18.35,65872.12,591
Argentina,Sweet potatoes,2006,143478,18.1,65872.12,591
Argentina,Sweet potatoes,2006,143478,18.35,65872.12,591
Argentina,Wheat,2006,25302,18.1,65872.12,591
Argentina,Wheat,2006,25302,18.35,65872.12,591
Argentina,Cassava,2007,100000,16.71,81582.64,591
Argentina,Cassava,2007,100000,17.14,81582.64,591
Argentina,Maize,2007,76655,16.71,81582.64,591
Argentina,Maize,2007,76655,17.14,81582.64,591
Argentina,Potatoes,2007,286765,16.71,81582.64,591
Argentina,Potatoes,2007,286765,17.14,81582.64,591
Argentina,"Rice, paddy",2007,65604,16.71,81582.64,591
Argentina,"Rice, paddy",2007,65604,17.14,81582.64,591
Argentina,Sorghum,2007,47021,16.71,81582.64,591
Argentina,Sorghum,2007,47021,17.14,81582.64,591
Argentina,Soybeans,2007,29712,16.71,81582.64,591
Argentina,Soybeans,2007,29712,17.14,81582.64,591
Argentina,Sweet potatoes,2007,141667,16.71,81582.64,591
Argentina,Sweet potatoes,2007,141667,17.14,81582.64,591
Argentina,Wheat,2007,26234,16.71,81582.64,591
Argentina,Wheat,2007,26234,17.14,81582.64,591
Argentina,Cassava,2008,100000,17.71,87149.01,591
Argentina,Cassava,2008,100000,18.39,87149.01,591
Argentina,Maize,2008,64525,17.71,87149.01,591
Argentina,Maize,2008,64525,18.39,87149.01,591
Argentina,Potatoes,2008,279412,17.71,87149.01,591
Argentina,Potatoes,2008,279412,18.39,87149.01,591
Argentina,"Rice, paddy",2008,68278,17.71,87149.01,591
Argentina,"Rice, paddy",2008,68278,18.39,87149.01,591
Argentina,Sorghum,2008,47474,17.71,87149.01,591
Argentina,Sorghum,2008,47474,18.39,87149.01,591
Argentina,Soybeans,2008,28216,17.71,87149.01,591
Argentina,Soybeans,2008,28216,18.39,87149.01,591
Argentina,Sweet potatoes,2008,145105,17.71,87149.01,591
Argentina,Sweet potatoes,2008,145105,18.39,87149.01,591
Argentina,Wheat,2008,28271,17.71,87149.01,591
Argentina,Wheat,2008,28271,18.39,87149.01,591
Argentina,Cassava,2009,101695,18.16,61586.56,591
Argentina,Cassava,2009,101695,18.09,61586.56,591
Argentina,Maize,2009,55760,18.16,61586.56,591
Argentina,Maize,2009,55760,18.09,61586.56,591
Argentina,Potatoes,2009,284439,18.16,61586.56,591
Argentina,Potatoes,2009,284439,18.09,61586.56,591
Argentina,"Rice, paddy",2009,68842,18.16,61586.56,591
Argentina,"Rice, paddy",2009,68842,18.09,61586.56,591
Argentina,Sorghum,2009,38752,18.16,61586.56,591
Argentina,Sorghum,2009,38752,18.09,61586.56,591
Argentina,Soybeans,2009,18480,18.16,61586.56,591
Argentina,Soybeans,2009,18480,18.09,61586.56,591
Argentina,Sweet potatoes,2009,151208,18.16,61586.56,591
Argentina,Sweet potatoes,2009,151208,18.09,61586.56,591
Argentina,Wheat,2009,19628,18.16,61586.56,591
Argentina,Wheat,2009,19628,18.09,61586.56,591
Argentina,Cassava,2010,101000,17.33,105915.04,591
Argentina,Cassava,2010,101000,17.84,105915.04,591
Argentina,Maize,2010,78040,17.33,105915.04,591
Argentina,Maize,2010,78040,17.84,105915.04,591
Argentina,Potatoes,2010,289849,17.33,105915.04,591
Argentina,Potatoes,2010,289849,17.84,105915.04,591
Argentina,"Rice, paddy",2010,57646,17.33,105915.04,591
Argentina,"Rice, paddy",2010,57646,17.84,105915.04,591
Argentina,Sorghum,2010,48163,17.33,105915.04,591
Argentina,Sorghum,2010,48163,17.84,105915.04,591
Argentina,Soybeans,2010,29053,17.33,105915.04,591
Argentina,Soybeans,2010,29053,17.84,105915.04,591
Argentina,Sweet potatoes,2010,149382,17.33,105915.04,591
Argentina,Sweet potatoes,2010,149382,17.84,105915.04,591
Argentina,Wheat,2010,27113,17.33,105915.04,591
Argentina,Wheat,2010,27113,17.84,105915.04,591
Argentina,Cassava,2011,100000,17.58,100424.62,591
Argentina,Cassava,2011,100000,17.93,100424.62,591
Argentina,Maize,2011,63503,17.58,100424.62,591
Argentina,Maize,2011,63503,17.93,100424.62,591
Argentina,Potatoes,2011,286657,17.58,100424.62,591
Argentina,Potatoes,2011,286657,17.93,100424.62,591
Argentina,"Rice, paddy",2011,67901,17.58,100424.62,591
Argentina,"Rice, paddy",2011,67901,17.93,100424.62,591
Argentina,Sorghum,2011,44029,17.58,100424.62,591
Argentina,Sorghum,2011,44029,17.93,100424.62,591
Argentina,Soybeans,2011,26053,17.58,100424.62,591
Argentina,Soybeans,2011,26053,17.93,100424.62,591
Argentina,Sweet potatoes,2011,148754,17.58,100424.62,591
Argentina,Sweet potatoes,2011,148754,17.93,100424.62,591
Argentina,Wheat,2011,35063,17.58,100424.62,591
Argentina,Wheat,2011,35063,17.93,100424.62,591
Argentina,Cassava,2012,100000,18.18,136185.08,591
Argentina,Cassava,2012,100000,18.43,136185.08,591
Argentina,Maize,2012,57346,18.18,136185.08,591
Argentina,Maize,2012,57346,18.43,136185.08,591
Argentina,Potatoes,2012,287821,18.18,136185.08,591
Argentina,Potatoes,2012,287821,18.43,136185.08,591
Argentina,"Rice, paddy",2012,66617,18.18,136185.08,591
Argentina,"Rice, paddy",2012,66617,18.43,136185.08,591
Argentina,Sorghum,2012,46534,18.18,136185.08,591
Argentina,Sorghum,2012,46534,18.43,136185.08,591
Argentina,Soybeans,2012,22814,18.18,136185.08,591
Argentina,Soybeans,2012,22814,18.43,136185.08,591
Argentina,Sweet potatoes,2012,148126,18.18,136185.08,591
Argentina,Sweet potatoes,2012,148126,18.43,136185.08,591
Argentina,Wheat,2012,32199,18.18,136185.08,591
Argentina,Wheat,2012,32199,18.43,136185.08,591
Argentina,Cassava,2013,99459,16.45,171945.54,591
Argentina,Cassava,2013,99459,16.88,171945.54,591
Argentina,Maize,2013,66037,16.45,171945.54,591
Argentina,Maize,2013,66037,16.88,171945.54,591
Argentina,Potatoes,2013,288984,16.45,171945.54,591
Argentina,Potatoes,2013,288984,16.88,171945.54,591
Argentina,"Rice, paddy",2013,67187,16.45,171945.54,591
Argentina,"Rice, paddy",2013,67187,16.88,171945.54,591
Argentina,Sorghum,2013,40852,16.45,171945.54,591
Argentina,Sorghum,2013,40852,16.88,171945.54,591
Argentina,Soybeans,2013,25391,16.45,171945.54,591
Argentina,Soybeans,2013,25391,16.88,171945.54,591
Argentina,Sweet potatoes,2013,147498,16.45,171945.54,591
Argentina,Sweet potatoes,2013,147498,16.88,171945.54,591
Argentina,Wheat,2013,26581,16.45,171945.54,591
Argentina,Wheat,2013,26581,16.88,171945.54,591
Armenia,Maize,1992,32344,7.44,8.0,562
Armenia,Potatoes,1992,111301,7.44,8.0,562
Armenia,Wheat,1992,21600,7.44,8.0,562
Armenia,Maize,1993,32261,7.69,8.0,562
Armenia,Potatoes,1993,134416,7.69,8.0,562
Armenia,Wheat,1993,22257,7.69,8.0,562
Armenia,Maize,1994,32667,8.84,23.0,562
Armenia,Potatoes,1994,131195,8.84,23.0,562
Armenia,Wheat,1994,17842,8.84,23.0,562
Armenia,Maize,1995,18261,9.76,23.9,562
Armenia,Potatoes,1995,131196,9.76,23.9,562
Armenia,Wheat,1995,25480,9.76,23.9,562
Armenia,Maize,1996,22239,9.55,32.0,562
Armenia,Potatoes,1996,129626,9.55,32.0,562
Armenia,Wheat,1996,23569,9.55,32.0,562
Armenia,Maize,1997,45548,9.1,41.46,562
Armenia,Potatoes,1997,109362,9.1,41.46,562
Armenia,Wheat,1997,17009,9.1,41.46,562
Armenia,Maize,1998,26082,10.28,50.92,562
Armenia,Potatoes,1998,134409,10.28,50.92,562
Armenia,Wheat,1998,20651,10.28,50.92,562
Armenia,Maize,1999,40303,10.11,60.38,562
Armenia,Potatoes,1999,130618,10.11,60.38,562
Armenia,Wheat,1999,19466,10.11,60.38,562
Armenia,Maize,2000,23178,9.68,69.85,562
Armenia,Potatoes,2000,87349,9.68,69.85,562
Armenia,Wheat,2000,16679,9.68,69.85,562
Armenia,Maize,2001,37913,10.18,79.31,562
Armenia,Potatoes,2001,114619,10.18,79.31,562
Armenia,Wheat,2001,22263,10.18,79.31,562
Armenia,Maize,2002,37380,9.41,88.77,562
Armenia,Potatoes,2002,122814,9.41,88.77,562
Armenia,Wheat,2002,23877,9.41,88.77,562
Armenia,Maize,2004,61791,9.55,204.77,562
Armenia,Potatoes,2004,161509,9.55,204.77,562
Armenia,Wheat,2004,23416,9.55,204.77,562
Armenia,Maize,2005,44692,9.58,220.51,562
Armenia,Potatoes,2005,164459,9.58,220.51,562
Armenia,Wheat,2005,20252,9.58,220.51,562
Armenia,Maize,2006,33271,9.89,227.55,562
Armenia,Potatoes,2006,163418,9.89,227.55,562
Armenia,Wheat,2006,14627,9.89,227.55,562
Armenia,Maize,2007,53262,9.44,241.71,562
Armenia,Potatoes,2007,184719,9.44,241.71,562
Armenia,Wheat,2007,25837,9.44,241.71,562
Armenia,Maize,2008,53424,9.51,218.2,562
Armenia,Potatoes,2008,189096,9.51,218.2,562
Armenia,Wheat,2008,24322,9.51,218.2,562
Armenia,Maize,2009,57763,9.67,198.36,562
Armenia,Potatoes,2009,185496,9.67,198.36,562
Armenia,Wheat,2009,22374,9.67,198.36,562
Armenia,Maize,2010,46724,11.31,278.72,562
Armenia,Potatoes,2010,170146,11.31,278.72,562
Armenia,Wheat,2010,21192,11.31,278.72,562
Armenia,Maize,2011,54257,8.93,278.72,562
Armenia,Potatoes,2011,194426,8.93,278.72,562
Armenia,Wheat,2011,28800,8.93,278.72,562
Armenia,Maize,2012,62215,10.2,278.72,562
Armenia,Potatoes,2012,207151,10.2,278.72,562
Armenia,Wheat,2012,26010,10.2,278.72,562
Armenia,Maize,2013,67114,11.08,278.72,562
Armenia,Potatoes,2013,215290,11.08,278.72,562
Armenia,Wheat,2013,31273,11.08,278.72,562
Australia,Maize,1990,41821,16.8,17866.0,534
Australia,Maize,1990,41821,20.06,17866.0,534
Australia,Maize,1990,41821,12.11,17866.0,534
Australia,Maize,1990,41821,14.16,17866.0,534
Australia,Maize,1990,41821,18.05,17866.0,534
Australia,Maize,1990,41821,17.47,17866.0,534
Australia,Potatoes,1990,289832,16.8,17866.0,534
Australia,Potatoes,1990,289832,20.06,17866.0,534
Australia,Potatoes,1990,289832,12.11,17866.0,534
Australia,Potatoes,1990,289832,14.16,17866.0,534
Australia,Potatoes,1990,289832,18.05,17866.0,534
Australia,Potatoes,1990,289832,17.47,17866.0,534
Australia,"Rice, paddy",1990,88000,16.8,17866.0,534
Australia,"Rice, paddy",1990,88000,20.06,17866.0,534
Australia,"Rice, paddy",1990,88000,12.11,17866.0,534
Australia,"Rice, paddy",1990,88000,14.16,17866.0,534
Australia,"Rice, paddy",1990,88000,18.05,17866.0,534
Australia,"Rice, paddy",1990,88000,17.47,17866.0,534
Australia,Sorghum,1990,24883,16.8,17866.0,534
Australia,Sorghum,1990,24883,20.06,17866.0,534
Australia,Sorghum,1990,24883,12.11,17866.0,534
Australia,Sorghum,1990,24883,14.16,17866.0,534
Australia,Sorghum,1990,24883,18.05,17866.0,534
Australia,Sorghum,1990,24883,17.47,17866.0,534
Australia,Soybeans,1990,15718,16.8,17866.0,534
Australia,Soybeans,1990,15718,20.06,17866.0,534
Australia,Soybeans,1990,15718,12.11,17866.0,534
Australia,Soybeans,1990,15718,14.16,17866.0,534
Australia,Soybeans,1990,15718,18.05,17866.0,534
Australia,Soybeans,1990,15718,17.47,17866.0,534
Australia,Sweet potatoes,1990,137140,16.8,17866.0,534
Australia,Sweet potatoes,1990,137140,20.06,17866.0,534
Australia,Sweet potatoes,1990,137140,12.11,17866.0,534
Australia,Sweet potatoes,1990,137140,14.16,17866.0,534
Australia,Sweet potatoes,1990,137140,18.05,17866.0,534
Australia,Sweet potatoes,1990,137140,17.47,17866.0,534
Australia,Wheat,1990,16344,16.8,17866.0,534
Australia,Wheat,1990,16344,20.06,17866.0,534
Australia,Wheat,1990,16344,12.11,17866.0,534
Australia,Wheat,1990,16344,14.16,17866.0,534
Australia,Wheat,1990,16344,18.05,17866.0,534
Australia,Wheat,1990,16344,17.47,17866.0,534
Australia,Maize,1991,39938,16.78,17866.0,534
Australia,Maize,1991,39938,20.29,17866.0,534
Australia,Maize,1991,39938,12.22,17866.0,534
Australia,Maize,1991,39938,13.77,17866.0,534
Australia,Maize,1991,39938,18.73,17866.0,534
Australia,Maize,1991,39938,17.85,17866.0,534
Australia,Potatoes,1991,285359,16.78,17866.0,534
Australia,Potatoes,1991,285359,20.29,17866.0,534
Australia,Potatoes,1991,285359,12.22,17866.0,534
Australia,Potatoes,1991,285359,13.77,17866.0,534
Australia,Potatoes,1991,285359,18.73,17866.0,534
Australia,Potatoes,1991,285359,17.85,17866.0,534
Australia,"Rice, paddy",1991,88427,16.78,17866.0,534
Australia,"Rice, paddy",1991,88427,20.29,17866.0,534
Australia,"Rice, paddy",1991,88427,12.22,17866.0,534
Australia,"Rice, paddy",1991,88427,13.77,17866.0,534
Australia,"Rice, paddy",1991,88427,18.73,17866.0,534
Australia,"Rice, paddy",1991,88427,17.85,17866.0,534
Australia,Sorghum,1991,19865,16.78,17866.0,534
Australia,Sorghum,1991,19865,20.29,17866.0,534
Australia,Sorghum,1991,19865,12.22,17866.0,534
Australia,Sorghum,1991,19865,13.77,17866.0,534
Australia,Sorghum,1991,19865,18.73,17866.0,534
Australia,Sorghum,1991,19865,17.85,17866.0,534
Australia,Soybeans,1991,15551,16.78,17866.0,534
Australia,Soybeans,1991,15551,20.29,17866.0,534
Australia,Soybeans,1991,15551,12.22,17866.0,534
Australia,Soybeans,1991,15551,13.77,17866.0,534
Australia,Soybeans,1991,15551,18.73,17866.0,534
Australia,Soybeans,1991,15551,17.85,17866.0,534
Australia,Sweet potatoes,1991,151142,16.78,17866.0,534
Australia,Sweet potatoes,1991,151142,20.29,17866.0,534
Australia,Sweet potatoes,1991,151142,12.22,17866.0,534
Australia,Sweet potatoes,1991,151142,13.77,17866.0,534
Australia,Sweet potatoes,1991,151142,18.73,17866.0,534
Australia,Sweet potatoes,1991,151142,17.85,17866.0,534
Australia,Wheat,1991,14698,16.78,17866.0,534
Australia,Wheat,1991,14698,20.29,17866.0,534
Australia,Wheat,1991,14698,12.22,17866.0,534
Australia,Wheat,1991,14698,13.77,17866.0,534
Australia,Wheat,1991,14698,18.73,17866.0,534
Australia,Wheat,1991,14698,17.85,17866.0,534
Australia,Maize,1992,51721,15.78,22234.0,534
Australia,Maize,1992,51721,19.79,22234.0,534
Australia,Maize,1992,51721,11.21,22234.0,534
Australia,Maize,1992,51721,13.31,22234.0,534
Australia,Maize,1992,51721,18.45,22234.0,534
Australia,Maize,1992,51721,16.89,22234.0,534
Australia,Potatoes,1992,289220,15.78,22234.0,534
Australia,Potatoes,1992,289220,19.79,22234.0,534
Australia,Potatoes,1992,289220,11.21,22234.0,534
Australia,Potatoes,1992,289220,13.31,22234.0,534
Australia,Potatoes,1992,289220,18.45,22234.0,534
Australia,Potatoes,1992,289220,16.89,22234.0,534
Australia,"Rice, paddy",1992,88346,15.78,22234.0,534
Australia,"Rice, paddy",1992,88346,19.79,22234.0,534
Australia,"Rice, paddy",1992,88346,11.21,22234.0,534
Australia,"Rice, paddy",1992,88346,13.31,22234.0,534
Australia,"Rice, paddy",1992,88346,18.45,22234.0,534
Australia,"Rice, paddy",1992,88346,16.89,22234.0,534
Australia,Sorghum,1992,25431,15.78,22234.0,534
Australia,Sorghum,1992,25431,19.79,22234.0,534
Australia,Sorghum,1992,25431,11.21,22234.0,534
Australia,Sorghum,1992,25431,13.31,22234.0,534
Australia,Sorghum,1992,25431,18.45,22234.0,534
Australia,Sorghum,1992,25431,16.89,22234.0,534
Australia,Soybeans,1992,21141,15.78,22234.0,534
Australia,Soybeans,1992,21141,19.79,22234.0,534
Australia,Soybeans,1992,21141,11.21,22234.0,534
Australia,Soybeans,1992,21141,13.31,22234.0,534
Australia,Soybeans,1992,21141,18.45,22234.0,534
Australia,Soybeans,1992,21141,16.89,22234.0,534
Australia,Sweet potatoes,1992,127548,15.78,22234.0,534
Australia,Sweet potatoes,1992,127548,19.79,22234.0,534
Australia,Sweet potatoes,1992,127548,11.21,22234.0,534
Australia,Sweet potatoes,1992,127548,13.31,22234.0,534
Australia,Sweet potatoes,1992,127548,18.45,22234.0,534
Australia,Sweet potatoes,1992,127548,16.89,22234.0,534
Australia,Wheat,1992,17812,15.78,22234.0,534
Australia,Wheat,1992,17812,19.79,22234.0,534
Australia,Wheat,1992,17812,11.21,22234.0,534
Australia,Wheat,1992,17812,13.31,22234.0,534
Australia,Wheat,1992,17812,18.45,22234.0,534
Australia,Wheat,1992,17812,16.89,22234.0,534
Australia,Maize,1993,44261,16.71,23899.0,534
Australia,Maize,1993,44261,20.19,23899.0,534
Australia,Maize,1993,44261,11.84,23899.0,534
Australia,Maize,1993,44261,13.81,23899.0,534
Australia,Maize,1993,44261,18.03,23899.0,534
Australia,Maize,1993,44261,17.42,23899.0,534
Australia,Potatoes,1993,290981,16.71,23899.0,534
Australia,Potatoes,1993,290981,20.19,23899.0,534
Australia,Potatoes,1993,290981,11.84,23899.0,534
Australia,Potatoes,1993,290981,13.81,23899.0,534
Australia,Potatoes,1993,290981,18.03,23899.0,534
Australia,Potatoes,1993,290981,17.42,23899.0,534
Australia,"Rice, paddy",1993,76400,16.71,23899.0,534
Australia,"Rice, paddy",1993,76400,20.19,23899.0,534
Australia,"Rice, paddy",1993,76400,11.84,23899.0,534
Australia,"Rice, paddy",1993,76400,13.81,23899.0,534
Australia,"Rice, paddy",1993,76400,18.03,23899.0,534
Australia,"Rice, paddy",1993,76400,17.42,23899.0,534
Australia,Sorghum,1993,12834,16.71,23899.0,534
Australia,Sorghum,1993,12834,20.19,23899.0,534
Australia,Sorghum,1993,12834,11.84,23899.0,534
Australia,Sorghum,1993,12834,13.81,23899.0,534
Australia,Sorghum,1993,12834,18.03,23899.0,534
Australia,Sorghum,1993,12834,17.42,23899.0,534
Australia,Soybeans,1993,16168,16.71,23899.0,534
Australia,Soybeans,1993,16168,20.19,23899.0,534
Australia,Soybeans,1993,16168,11.84,23899.0,534
Australia,Soybeans,1993,16168,13.81,23899.0,534
Australia,Soybeans,1993,16168,18.03,23899.0,534
